alert_id,entity_id,asset_id,category,severity,created_at,first_ack_at,closed_at,disposition,escalated,escalated_at,case_id
AL-000490,CSE-009,AST-009-3,DoS,low,2026-08-13T06:55:00+00:00,2026-08-13T07:00:00+00:00,2026-08-13T13:36:00+00:00,false_positive,False,,
AL-000491,CSE-009,AST-009-3,intrusion,low,2026-08-18T06:48:00+00:00,2026-08-18T06:53:00+00:00,2026-08-18T08:40:00+00:00,unresolved,False,,
AL-000492,CSE-009,AST-009-3,DoS,medium,2026-08-29T20:31:00+00:00,2026-08-29T20:36:00+00:00,2026-08-29T23:44:00+00:00,false_positive,False,,
AL-000493,CSE-009,AST-009-3,phishing,medium,2026-08-07T15:52:00+00:00,2026-08-07T15:57:00+00:00,2026-08-07T19:17:00+00:00,unresolved,False,,
AL-000494,CSE-009,AST-009-3,DoS,medium,2026-08-29T06:32:00+00:00,2026-08-29T06:37:00+00:00,2026-08-29T16:10:00+00:00,true_positive,False,,
AL-000495,CSE-009,AST-009-2,DoS,critical,2026-08-20T17:57:00+00:00,2026-08-20T18:02:00+00:00,2026-08-21T01:51:00+00:00,false_positive,False,,
AL-000496,CSE-009,AST-009-2,intrusion,medium,2026-08-15T15:21:00+00:00,2026-08-15T15:26:00+00:00,2026-08-15T19:15:00+00:00,unresolved,False,,
AL-000497,CSE-009,AST-009-3,intrusion,low,2026-08-29T23:03:00+00:00,2026-08-29T23:08:00+00:00,2026-08-30T01:13:00+00:00,unresolved,False,,
AL-000498,CSE-009,AST-009-2,DoS,low,2026-08-07T15:02:00+00:00,2026-08-07T15:07:00+00:00,2026-08-07T20:34:00+00:00,false_positive,False,,
AL-000499,CSE-009,AST-009-3,phishing,critical,2026-08-09T07:42:00+00:00,2026-08-09T07:47:00+00:00,2026-08-09T15:49:00+00:00,false_positive,False,,
AL-000500,CSE-009,AST-009-2,DoS,medium,2026-08-05T13:46:00+00:00,2026-08-05T13:51:00+00:00,2026-08-05T15:55:00+00:00,benign,False,,
AL-000501,CSE-009,AST-009-3,phishing,medium,2026-08-19T04:39:00+00:00,2026-08-19T04:44:00+00:00,2026-08-19T13:51:00+00:00,true_positive,False,,
AL-000502,CSE-009,AST-009-2,phishing,low,2026-08-21T18:14:00+00:00,2026-08-21T18:19:00+00:00,2026-08-21T22:51:00+00:00,true_positive,False,,
AL-000503,CSE-009,AST-009-3,phishing,low,2026-08-10T18:42:00+00:00,2026-08-10T18:47:00+00:00,2026-08-11T00:15:00+00:00,false_positive,False,,
AL-000504,CSE-009,AST-009-3,phishing,low,2026-08-20T04:47:00+00:00,2026-08-20T04:52:00+00:00,2026-08-20T08:30:00+00:00,false_positive,False,,
AL-000505,CSE-009,AST-009-2,DoS,high,2026-08-20T00:33:00+00:00,2026-08-20T00:38:00+00:00,2026-08-20T09:09:00+00:00,true_positive,False,,
AL-000506,CSE-009,AST-009-3,malware,low,2026-08-18T01:17:00+00:00,2026-08-18T01:22:00+00:00,2026-08-18T05:22:00+00:00,false_positive,False,,
AL-000507,CSE-009,AST-009-2,DoS,high,2026-08-02T21:02:00+00:00,2026-08-02T21:07:00+00:00,2026-08-03T05:04:00+00:00,benign,False,,
AL-000508,CSE-009,AST-009-3,phishing,medium,2026-08-03T07:55:00+00:00,2026-08-03T08:00:00+00:00,2026-08-03T10:16:00+00:00,benign,False,,
AL-000509,CSE-009,AST-009-2,DoS,low,2026-08-01T17:01:00+00:00,2026-08-01T17:06:00+00:00,2026-08-01T22:45:00+00:00,false_positive,False,,
AL-000510,CSE-009,AST-009-3,malware,low,2026-08-15T00:52:00+00:00,2026-08-15T00:57:00+00:00,2026-08-15T05:54:00+00:00,true_positive,False,,
AL-000511,CSE-009,AST-009-2,DoS,low,2026-08-03T14:21:00+00:00,2026-08-03T14:26:00+00:00,2026-08-03T17:40:00+00:00,true_positive,False,,
AL-000512,CSE-009,AST-009-2,intrusion,low,2026-08-23T12:48:00+00:00,2026-08-23T12:53:00+00:00,2026-08-23T21:13:00+00:00,false_positive,False,,
AL-000513,CSE-009,AST-009-2,intrusion,medium,2026-08-24T21:43:00+00:00,2026-08-24T21:48:00+00:00,2026-08-25T02:28:00+00:00,false_positive,False,,
AL-000514,CSE-009,AST-009-2,intrusion,low,2026-08-20T23:46:00+00:00,2026-08-20T23:51:00+00:00,2026-08-21T06:12:00+00:00,true_positive,False,,
AL-000515,CSE-009,AST-009-3,phishing,critical,2026-08-08T13:23:00+00:00,2026-08-08T13:28:00+00:00,2026-08-08T22:05:00+00:00,false_positive,False,,
AL-000516,CSE-009,AST-009-2,intrusion,high,2026-08-03T10:25:00+00:00,2026-08-03T10:30:00+00:00,2026-08-03T18:35:00+00:00,benign,False,,
AL-000517,CSE-009,AST-009-3,DoS,medium,2026-08-04T12:44:00+00:00,2026-08-04T12:49:00+00:00,2026-08-04T14:49:00+00:00,benign,False,,
AL-000518,CSE-009,AST-009-2,DoS,critical,2026-08-21T13:19:00+00:00,2026-08-21T13:24:00+00:00,2026-08-21T19:39:00+00:00,unresolved,False,,
AL-000519,CSE-009,AST-009-3,DoS,medium,2026-08-29T10:45:00+00:00,2026-08-29T10:50:00+00:00,2026-08-29T12:35:00+00:00,true_positive,False,,
AL-000520,CSE-009,AST-009-2,malware,medium,2026-08-09T01:31:00+00:00,2026-08-09T01:36:00+00:00,2026-08-09T09:42:00+00:00,benign,False,,
AL-000521,CSE-009,AST-009-3,intrusion,medium,2026-08-08T16:39:00+00:00,2026-08-08T16:44:00+00:00,2026-08-08T20:07:00+00:00,true_positive,False,,
AL-000522,CSE-009,AST-009-2,DoS,medium,2026-08-17T02:02:00+00:00,2026-08-17T02:07:00+00:00,2026-08-17T05:25:00+00:00,false_positive,False,,
AL-000523,CSE-009,AST-009-2,phishing,high,2026-08-25T03:10:00+00:00,2026-08-25T03:15:00+00:00,2026-08-25T11:52:00+00:00,false_positive,False,,
AL-000524,CSE-009,AST-009-2,malware,medium,2026-08-15T22:16:00+00:00,2026-08-15T22:21:00+00:00,2026-08-16T03:28:00+00:00,false_positive,False,,
AL-000525,CSE-009,AST-009-3,intrusion,medium,2026-08-26T02:21:00+00:00,2026-08-26T02:26:00+00:00,2026-08-26T08:49:00+00:00,false_positive,False,,
AL-000526,CSE-009,AST-009-3,intrusion,low,2026-08-06T14:34:00+00:00,2026-08-06T14:39:00+00:00,2026-08-06T21:35:00+00:00,benign,False,,
AL-000527,CSE-009,AST-009-3,malware,high,2026-08-02T10:34:00+00:00,2026-08-02T10:39:00+00:00,2026-08-02T18:14:00+00:00,false_positive,False,,
AL-000528,CSE-009,AST-009-2,DoS,medium,2026-08-23T22:12:00+00:00,2026-08-23T22:17:00+00:00,2026-08-24T06:33:00+00:00,false_positive,False,,
AL-000529,CSE-009,AST-009-2,malware,medium,2026-08-03T05:43:00+00:00,2026-08-03T05:48:00+00:00,2026-08-03T07:45:00+00:00,benign,False,,
AL-000530,CSE-009,AST-009-3,intrusion,high,2026-08-20T17:30:00+00:00,2026-08-20T17:35:00+00:00,2026-08-21T01:09:00+00:00,false_positive,False,,
AL-000531,CSE-009,AST-009-2,intrusion,medium,2026-08-23T00:03:00+00:00,2026-08-23T00:08:00+00:00,2026-08-23T04:27:00+00:00,unresolved,False,,
AL-000532,CSE-009,AST-009-2,intrusion,low,2026-08-04T13:17:00+00:00,2026-08-04T13:22:00+00:00,2026-08-04T16:37:00+00:00,benign,False,,
AL-000533,CSE-009,AST-009-2,phishing,medium,2026-08-09T16:14:00+00:00,2026-08-09T16:19:00+00:00,2026-08-09T21:28:00+00:00,true_positive,False,,
AL-000534,CSE-009,AST-009-3,DoS,medium,2026-08-01T12:10:00+00:00,2026-08-01T12:15:00+00:00,2026-08-01T15:59:00+00:00,false_positive,False,,
AL-000535,CSE-009,AST-009-2,phishing,low,2026-08-03T18:03:00+00:00,2026-08-03T18:08:00+00:00,2026-08-04T03:08:00+00:00,unresolved,False,,
AL-000536,CSE-009,AST-009-2,phishing,low,2026-08-03T00:33:00+00:00,2026-08-03T00:38:00+00:00,2026-08-03T04:29:00+00:00,false_positive,False,,
AL-000537,CSE-009,AST-009-3,intrusion,low,2026-08-18T10:22:00+00:00,2026-08-18T10:27:00+00:00,2026-08-18T16:19:00+00:00,false_positive,False,,
AL-000538,CSE-009,AST-009-2,malware,low,2026-08-10T01:08:00+00:00,2026-08-10T01:13:00+00:00,2026-08-10T07:27:00+00:00,benign,False,,
AL-000539,CSE-009,AST-009-2,DoS,medium,2026-08-20T16:03:00+00:00,2026-08-20T16:08:00+00:00,2026-08-20T21:03:00+00:00,unresolved,False,,
AL-000540,CSE-009,AST-009-3,intrusion,high,2026-08-08T19:03:00+00:00,2026-08-08T19:08:00+00:00,2026-08-09T02:56:00+00:00,false_positive,False,,
AL-000541,CSE-009,AST-009-2,intrusion,low,2026-08-05T06:55:00+00:00,2026-08-05T07:00:00+00:00,2026-08-05T12:45:00+00:00,true_positive,False,,
AL-000542,CSE-009,AST-009-3,intrusion,medium,2026-08-14T17:48:00+00:00,2026-08-14T17:53:00+00:00,2026-08-14T21:05:00+00:00,true_positive,False,,
AL-000543,CSE-009,AST-009-3,phishing,medium,2026-08-21T14:10:00+00:00,2026-08-21T14:15:00+00:00,2026-08-21T20:48:00+00:00,false_positive,False,,
AL-000544,CSE-010,AST-010-1,DoS,medium,2026-08-01T13:43:00+00:00,2026-08-01T13:48:00+00:00,2026-08-01T21:39:00+00:00,benign,False,,
AL-000545,CSE-010,AST-010-2,phishing,high,2026-08-21T19:39:00+00:00,2026-08-21T19:44:00+00:00,2026-08-22T04:03:00+00:00,true_positive,False,,
AL-000546,CSE-010,AST-010-3,malware,medium,2026-08-18T01:21:00+00:00,2026-08-18T01:26:00+00:00,2026-08-18T07:11:00+00:00,false_positive,False,,
AL-000547,CSE-010,AST-010-1,malware,medium,2026-08-27T19:26:00+00:00,2026-08-27T19:31:00+00:00,2026-08-27T20:42:00+00:00,benign,False,,
AL-000548,CSE-010,AST-010-3,phishing,high,2026-08-15T18:40:00+00:00,2026-08-15T18:45:00+00:00,2026-08-16T01:18:00+00:00,benign,False,,
AL-000549,CSE-010,AST-010-3,malware,high,2026-08-17T13:24:00+00:00,2026-08-17T13:29:00+00:00,2026-08-17T20:23:00+00:00,true_positive,False,,
AL-000550,CSE-010,AST-010-3,intrusion,low,2026-08-14T08:54:00+00:00,2026-08-14T08:59:00+00:00,2026-08-14T11:18:00+00:00,benign,False,,
AL-000551,CSE-010,AST-010-2,intrusion,low,2026-08-18T07:32:00+00:00,2026-08-18T07:37:00+00:00,2026-08-18T16:36:00+00:00,benign,False,,
AL-000552,CSE-010,AST-010-3,malware,low,2026-08-24T13:46:00+00:00,2026-08-24T13:51:00+00:00,2026-08-24T19:13:00+00:00,benign,False,,
AL-000553,CSE-010,AST-010-3,phishing,low,2026-08-24T16:57:00+00:00,2026-08-24T17:02:00+00:00,2026-08-24T19:41:00+00:00,benign,False,,
AL-000554,CSE-010,AST-010-1,malware,low,2026-08-12T19:05:00+00:00,2026-08-12T19:10:00+00:00,2026-08-13T01:32:00+00:00,true_positive,False,,
AL-000555,CSE-010,AST-010-1,DoS,low,2026-08-09T08:59:00+00:00,2026-08-09T09:04:00+00:00,2026-08-09T18:04:00+00:00,benign,False,,
AL-000556,CSE-010,AST-010-3,intrusion,high,2026-08-02T23:36:00+00:00,2026-08-02T23:41:00+00:00,2026-08-03T08:13:00+00:00,false_positive,False,,
AL-000557,CSE-010,AST-010-1,phishing,medium,2026-08-27T19:42:00+00:00,2026-08-27T19:47:00+00:00,2026-08-27T23:37:00+00:00,false_positive,False,,
AL-000558,CSE-010,AST-010-3,malware,critical,2026-08-12T03:23:00+00:00,2026-08-12T03:28:00+00:00,2026-08-12T10:39:00+00:00,false_positive,False,,
AL-000559,CSE-010,AST-010-1,malware,medium,2026-08-25T06:14:00+00:00,2026-08-25T06:19:00+00:00,2026-08-25T08:33:00+00:00,true_positive,False,,
AL-000560,CSE-010,AST-010-3,DoS,medium,2026-08-08T08:13:00+00:00,2026-08-08T08:18:00+00:00,2026-08-08T14:45:00+00:00,true_positive,False,,
AL-000561,CSE-010,AST-010-1,intrusion,medium,2026-08-28T13:23:00+00:00,2026-08-28T13:28:00+00:00,2026-08-28T21:05:00+00:00,false_positive,False,,
AL-000562,CSE-010,AST-010-1,intrusion,low,2026-08-01T21:44:00+00:00,2026-08-01T21:49:00+00:00,2026-08-01T23:50:00+00:00,benign,False,,
AL-000563,CSE-010,AST-010-2,intrusion,medium,2026-08-16T01:24:00+00:00,2026-08-16T01:29:00+00:00,2026-08-16T03:47:00+00:00,benign,False,,
AL-000564,CSE-010,AST-010-3,DoS,medium,2026-08-26T11:33:00+00:00,2026-08-26T11:38:00+00:00,2026-08-26T13:24:00+00:00,benign,False,,
AL-000565,CSE-010,AST-010-1,phishing,medium,2026-08-19T18:47:00+00:00,2026-08-19T18:52:00+00:00,2026-08-20T01:39:00+00:00,true_positive,False,,
AL-000566,CSE-010,AST-010-1,malware,high,2026-08-28T11:53:00+00:00,2026-08-28T11:58:00+00:00,2026-08-28T19:29:00+00:00,benign,False,,
AL-000567,CSE-010,AST-010-3,DoS,high,2026-08-01T18:37:00+00:00,2026-08-01T18:42:00+00:00,2026-08-02T02:09:00+00:00,true_positive,False,,
AL-000568,CSE-010,AST-010-3,intrusion,high,2026-08-28T20:50:00+00:00,2026-08-28T20:55:00+00:00,2026-08-29T02:18:00+00:00,false_positive,False,,
AL-000569,CSE-010,AST-010-3,DoS,medium,2026-08-22T05:37:00+00:00,2026-08-22T05:42:00+00:00,2026-08-22T13:46:00+00:00,false_positive,False,,
AL-000570,CSE-010,AST-010-1,malware,high,2026-08-18T20:53:00+00:00,2026-08-18T20:58:00+00:00,2026-08-19T05:08:00+00:00,false_positive,False,,
AL-000571,CSE-010,AST-010-3,DoS,medium,2026-08-04T19:07:00+00:00,2026-08-04T19:12:00+00:00,2026-08-05T04:23:00+00:00,false_positive,False,,
AL-000572,CSE-010,AST-010-2,intrusion,medium,2026-08-18T08:41:00+00:00,2026-08-18T08:46:00+00:00,2026-08-18T12:49:00+00:00,false_positive,False,,
AL-000573,CSE-010,AST-010-1,malware,low,2026-08-21T00:29:00+00:00,2026-08-21T00:34:00+00:00,2026-08-21T08:22:00+00:00,false_positive,False,,
AL-000574,CSE-010,AST-010-2,phishing,high,2026-08-26T03:39:00+00:00,2026-08-26T03:44:00+00:00,2026-08-26T12:59:00+00:00,true_positive,False,,
AL-000575,CSE-010,AST-010-2,malware,low,2026-08-02T10:53:00+00:00,2026-08-02T10:58:00+00:00,2026-08-02T19:30:00+00:00,true_positive,False,,
AL-000576,CSE-010,AST-010-1,intrusion,high,2026-08-27T05:00:00+00:00,2026-08-27T05:05:00+00:00,2026-08-27T15:32:00+00:00,true_positive,False,,
AL-000577,CSE-010,AST-010-2,DoS,low,2026-08-08T19:21:00+00:00,2026-08-08T19:26:00+00:00,2026-08-09T03:59:00+00:00,benign,False,,
AL-000578,CSE-010,AST-010-2,DoS,low,2026-08-20T02:00:00+00:00,2026-08-20T02:05:00+00:00,2026-08-20T05:45:00+00:00,unresolved,False,,
AL-000579,CSE-010,AST-010-1,phishing,low,2026-08-23T00:42:00+00:00,2026-08-23T00:47:00+00:00,2026-08-23T06:14:00+00:00,false_positive,False,,
AL-000580,CSE-010,AST-010-2,DoS,high,2026-08-13T04:53:00+00:00,2026-08-13T04:58:00+00:00,2026-08-13T12:50:00+00:00,benign,False,,
AL-000581,CSE-010,AST-010-3,intrusion,medium,2026-08-24T14:21:00+00:00,2026-08-24T14:26:00+00:00,2026-08-24T17:34:00+00:00,false_positive,False,,
AL-000582,CSE-010,AST-010-2,intrusion,medium,2026-08-15T00:13:00+00:00,2026-08-15T00:18:00+00:00,2026-08-15T09:36:00+00:00,unresolved,False,,
AL-000583,CSE-010,AST-010-2,malware,medium,2026-08-24T18:57:00+00:00,2026-08-24T19:02:00+00:00,2026-08-25T00:47:00+00:00,true_positive,False,,
AL-000584,CSE-010,AST-010-3,malware,low,2026-08-02T04:13:00+00:00,2026-08-02T04:18:00+00:00,2026-08-02T09:57:00+00:00,unresolved,False,,
AL-000585,CSE-010,AST-010-1,DoS,high,2026-08-27T15:36:00+00:00,2026-08-27T15:41:00+00:00,2026-08-28T01:03:00+00:00,benign,False,,
AL-000586,CSE-010,AST-010-3,intrusion,low,2026-08-09T10:55:00+00:00,2026-08-09T11:00:00+00:00,2026-08-09T12:25:00+00:00,benign,False,,
AL-000587,CSE-010,AST-010-2,intrusion,high,2026-08-08T12:54:00+00:00,2026-08-08T12:59:00+00:00,2026-08-08T21:37:00+00:00,benign,False,,
AL-000588,CSE-010,AST-010-3,intrusion,critical,2026-08-03T18:30:00+00:00,2026-08-03T18:35:00+00:00,2026-08-04T01:01:00+00:00,benign,False,,
AL-000589,CSE-010,AST-010-1,malware,high,2026-08-17T19:46:00+00:00,2026-08-17T19:51:00+00:00,2026-08-18T01:58:00+00:00,true_positive,False,,
AL-000590,CSE-010,AST-010-1,malware,medium,2026-08-10T11:00:00+00:00,2026-08-10T11:05:00+00:00,2026-08-10T16:51:00+00:00,benign,False,,
AL-000591,CSE-010,AST-010-2,phishing,medium,2026-08-16T12:30:00+00:00,2026-08-16T12:35:00+00:00,2026-08-16T17:08:00+00:00,benign,False,,
AL-000592,CSE-010,AST-010-3,phishing,medium,2026-08-12T11:30:00+00:00,2026-08-12T11:35:00+00:00,2026-08-12T18:58:00+00:00,benign,False,,
AL-000593,CSE-010,AST-010-1,intrusion,medium,2026-08-03T01:06:00+00:00,2026-08-03T01:11:00+00:00,2026-08-03T06:56:00+00:00,true_positive,False,,
AL-000594,CSE-010,AST-010-2,intrusion,high,2026-08-06T00:25:00+00:00,2026-08-06T00:30:00+00:00,2026-08-06T07:55:00+00:00,true_positive,False,,
AL-000595,CSE-010,AST-010-3,intrusion,low,2026-08-13T07:47:00+00:00,2026-08-13T07:52:00+00:00,2026-08-13T08:55:00+00:00,benign,False,,
AL-000596,CSE-010,AST-010-2,DoS,medium,2026-08-13T06:58:00+00:00,2026-08-13T07:03:00+00:00,2026-08-13T10:37:00+00:00,false_positive,False,,
AL-000597,CSE-010,AST-010-1,malware,high,2026-08-05T10:35:00+00:00,2026-08-05T10:40:00+00:00,2026-08-05T18:19:00+00:00,false_positive,False,,
AL-000598,CSE-010,AST-010-3,DoS,low,2026-08-07T19:12:00+00:00,2026-08-07T19:17:00+00:00,2026-08-07T21:29:00+00:00,false_positive,False,,
AL-000599,CSE-010,AST-010-1,intrusion,low,2026-08-19T10:21:00+00:00,2026-08-19T10:26:00+00:00,2026-08-19T15:53:00+00:00,true_positive,False,,
AL-000600,CSE-010,AST-010-3,DoS,medium,2026-08-29T10:12:00+00:00,2026-08-29T10:17:00+00:00,2026-08-29T18:32:00+00:00,benign,False,,
AL-000601,CSE-010,AST-010-1,intrusion,medium,2026-08-13T20:52:00+00:00,2026-08-13T20:57:00+00:00,2026-08-13T22:51:00+00:00,unresolved,False,,
AL-000602,CSE-010,AST-010-1,DoS,critical,2026-08-24T22:02:00+00:00,2026-08-24T22:07:00+00:00,2026-08-25T06:05:00+00:00,false_positive,False,,
AL-000603,CSE-010,AST-010-3,malware,low,2026-08-14T11:38:00+00:00,2026-08-14T11:43:00+00:00,2026-08-14T19:21:00+00:00,false_positive,False,,
AL-000604,CSE-010,AST-010-2,intrusion,high,2026-08-30T11:00:00+00:00,2026-08-30T11:00:00+00:00,2026-08-30T11:02:00+00:00,true_positive,True,2026-08-30T11:01:00+00:00,
AL-000605,CSE-011,AST-011-3,phishing,medium,2026-08-29T12:26:00+00:00,2026-08-29T12:31:00+00:00,2026-08-29T20:23:00+00:00,benign,False,,
AL-000606,CSE-011,AST-011-3,malware,low,2026-08-22T11:05:00+00:00,2026-08-22T11:10:00+00:00,2026-08-22T17:28:00+00:00,unresolved,False,,
AL-000607,CSE-011,AST-011-2,DoS,medium,2026-08-15T01:27:00+00:00,2026-08-15T01:32:00+00:00,2026-08-15T10:22:00+00:00,false_positive,False,,
AL-000608,CSE-011,AST-011-1,intrusion,low,2026-08-27T00:52:00+00:00,2026-08-27T00:57:00+00:00,2026-08-27T08:11:00+00:00,benign,False,,
AL-000609,CSE-011,AST-011-2,intrusion,low,2026-08-26T06:31:00+00:00,2026-08-26T06:36:00+00:00,2026-08-26T15:44:00+00:00,true_positive,False,,
AL-000610,CSE-011,AST-011-2,intrusion,medium,2026-08-25T18:25:00+00:00,2026-08-25T18:30:00+00:00,2026-08-26T02:41:00+00:00,benign,False,,
AL-000611,CSE-011,AST-011-3,DoS,low,2026-08-04T01:07:00+00:00,2026-08-04T01:12:00+00:00,2026-08-04T10:46:00+00:00,benign,False,,
AL-000612,CSE-011,AST-011-2,phishing,medium,2026-08-06T10:58:00+00:00,2026-08-06T11:03:00+00:00,2026-08-06T16:48:00+00:00,benign,False,,
AL-000613,CSE-011,AST-011-3,malware,low,2026-08-10T11:25:00+00:00,2026-08-10T11:30:00+00:00,2026-08-10T12:44:00+00:00,benign,False,,
AL-000614,CSE-011,AST-011-1,intrusion,medium,2026-08-07T20:06:00+00:00,2026-08-07T20:11:00+00:00,2026-08-08T00:04:00+00:00,false_positive,False,,
AL-000615,CSE-011,AST-011-2,malware,medium,2026-08-15T19:00:00+00:00,2026-08-15T19:05:00+00:00,2026-08-16T00:40:00+00:00,false_positive,False,,
AL-000616,CSE-011,AST-011-3,phishing,medium,2026-08-15T04:50:00+00:00,2026-08-15T04:55:00+00:00,2026-08-15T06:15:00+00:00,true_positive,False,,
AL-000617,CSE-011,AST-011-2,malware,low,2026-08-21T05:31:00+00:00,2026-08-21T05:36:00+00:00,2026-08-21T11:28:00+00:00,false_positive,False,,
AL-000618,CSE-011,AST-011-3,malware,critical,2026-08-11T19:58:00+00:00,2026-08-11T20:03:00+00:00,2026-08-12T03:27:00+00:00,benign,False,,
AL-000619,CSE-011,AST-011-3,phishing,medium,2026-08-23T14:09:00+00:00,2026-08-23T14:14:00+00:00,2026-08-23T17:30:00+00:00,true_positive,False,,
AL-000620,CSE-011,AST-011-3,intrusion,high,2026-08-12T15:50:00+00:00,2026-08-12T15:55:00+00:00,2026-08-13T00:09:00+00:00,benign,False,,
AL-000621,CSE-011,AST-011-1,malware,low,2026-08-19T00:21:00+00:00,2026-08-19T00:26:00+00:00,2026-08-19T07:53:00+00:00,benign,False,,
AL-000622,CSE-011,AST-011-2,intrusion,low,2026-08-01T15:06:00+00:00,2026-08-01T15:11:00+00:00,2026-08-01T22:01:00+00:00,benign,False,,
AL-000623,CSE-011,AST-011-2,DoS,medium,2026-08-06T12:34:00+00:00,2026-08-06T12:39:00+00:00,2026-08-06T14:59:00+00:00,benign,False,,
AL-000624,CSE-011,AST-011-3,intrusion,low,2026-08-05T14:10:00+00:00,2026-08-05T14:15:00+00:00,2026-08-05T16:24:00+00:00,true_positive,False,,
AL-000625,CSE-011,AST-011-1,phishing,low,2026-08-06T06:01:00+00:00,2026-08-06T06:06:00+00:00,2026-08-06T13:30:00+00:00,true_positive,False,,
AL-000626,CSE-011,AST-011-1,malware,low,2026-08-17T14:07:00+00:00,2026-08-17T14:12:00+00:00,2026-08-17T16:57:00+00:00,false_positive,False,,
AL-000627,CSE-011,AST-011-3,malware,high,2026-08-18T19:57:00+00:00,2026-08-18T20:02:00+00:00,2026-08-19T04:05:00+00:00,benign,False,,
AL-000628,CSE-011,AST-011-1,DoS,high,2026-08-06T18:30:00+00:00,2026-08-06T18:35:00+00:00,2026-08-07T01:00:00+00:00,false_positive,False,,
AL-000629,CSE-011,AST-011-2,intrusion,critical,2026-08-03T04:02:00+00:00,2026-08-03T04:07:00+00:00,2026-08-03T12:24:00+00:00,benign,False,,
AL-000630,CSE-011,AST-011-2,phishing,low,2026-08-10T00:54:00+00:00,2026-08-10T00:59:00+00:00,2026-08-10T08:40:00+00:00,true_positive,False,,
AL-000631,CSE-011,AST-011-1,DoS,medium,2026-08-07T04:35:00+00:00,2026-08-07T04:40:00+00:00,2026-08-07T07:40:00+00:00,false_positive,False,,
AL-000632,CSE-011,AST-011-1,intrusion,medium,2026-08-03T18:51:00+00:00,2026-08-03T18:56:00+00:00,2026-08-04T03:13:00+00:00,benign,False,,
AL-000633,CSE-011,AST-011-2,DoS,low,2026-08-26T13:54:00+00:00,2026-08-26T13:59:00+00:00,2026-08-26T19:20:00+00:00,benign,False,,
AL-000634,CSE-011,AST-011-3,phishing,high,2026-08-03T23:56:00+00:00,2026-08-04T00:01:00+00:00,2026-08-04T09:09:00+00:00,false_positive,False,,
AL-000635,CSE-011,AST-011-2,intrusion,medium,2026-08-03T11:28:00+00:00,2026-08-03T11:33:00+00:00,2026-08-03T13:48:00+00:00,false_positive,False,,
AL-000636,CSE-011,AST-011-1,phishing,low,2026-08-20T13:33:00+00:00,2026-08-20T13:38:00+00:00,2026-08-20T20:34:00+00:00,true_positive,False,,
AL-000637,CSE-011,AST-011-1,intrusion,high,2026-08-16T02:24:00+00:00,2026-08-16T02:29:00+00:00,2026-08-16T10:19:00+00:00,false_positive,False,,
AL-000638,CSE-011,AST-011-2,malware,low,2026-08-23T11:53:00+00:00,2026-08-23T11:58:00+00:00,2026-08-23T17:03:00+00:00,benign,False,,
AL-000639,CSE-011,AST-011-3,intrusion,high,2026-08-09T19:38:00+00:00,2026-08-09T19:43:00+00:00,2026-08-10T03:56:00+00:00,benign,False,,
AL-000640,CSE-011,AST-011-1,phishing,high,2026-08-22T01:26:00+00:00,2026-08-22T01:31:00+00:00,2026-08-22T10:43:00+00:00,benign,False,,
AL-000641,CSE-011,AST-011-3,intrusion,critical,2026-08-25T13:46:00+00:00,2026-08-25T13:51:00+00:00,2026-08-25T22:11:00+00:00,benign,False,,
AL-000642,CSE-011,AST-011-3,intrusion,medium,2026-08-08T21:47:00+00:00,2026-08-08T21:52:00+00:00,2026-08-09T06:58:00+00:00,false_positive,False,,
AL-000643,CSE-011,AST-011-1,phishing,low,2026-08-14T02:27:00+00:00,2026-08-14T02:32:00+00:00,2026-08-14T10:18:00+00:00,benign,False,,
AL-000644,CSE-011,AST-011-1,phishing,medium,2026-08-19T00:00:00+00:00,2026-08-19T00:05:00+00:00,2026-08-19T06:05:00+00:00,false_positive,False,,
AL-000645,CSE-011,AST-011-2,intrusion,high,2026-08-07T03:10:00+00:00,2026-08-07T03:15:00+00:00,2026-08-07T11:55:00+00:00,benign,False,,
AL-000646,CSE-011,AST-011-2,intrusion,medium,2026-08-21T17:58:00+00:00,2026-08-21T18:03:00+00:00,2026-08-22T00:29:00+00:00,false_positive,False,,
AL-000647,CSE-011,AST-011-3,DoS,medium,2026-08-21T12:44:00+00:00,2026-08-21T12:49:00+00:00,2026-08-21T18:58:00+00:00,false_positive,False,,
AL-000648,CSE-011,AST-011-2,DoS,low,2026-08-10T08:30:00+00:00,2026-08-10T08:35:00+00:00,2026-08-10T16:12:00+00:00,benign,False,,
AL-000649,CSE-011,AST-011-3,phishing,medium,2026-08-22T13:57:00+00:00,2026-08-22T14:02:00+00:00,2026-08-22T16:19:00+00:00,false_positive,False,,
AL-000650,CSE-011,AST-011-2,phishing,medium,2026-08-20T01:21:00+00:00,2026-08-20T01:26:00+00:00,2026-08-20T04:29:00+00:00,false_positive,False,,
AL-000651,CSE-011,AST-011-1,DoS,medium,2026-08-25T16:30:00+00:00,2026-08-25T16:35:00+00:00,2026-08-26T02:02:00+00:00,benign,False,,
AL-000652,CSE-011,AST-011-2,malware,low,2026-08-16T02:47:00+00:00,2026-08-16T02:52:00+00:00,2026-08-16T11:39:00+00:00,benign,False,,
AL-000653,CSE-011,AST-011-2,malware,high,2026-08-03T03:11:00+00:00,2026-08-03T03:16:00+00:00,2026-08-03T10:38:00+00:00,false_positive,False,,
