alert_id,entity_id,asset_id,category,severity,created_at,first_ack_at,closed_at,disposition,escalated,escalated_at,case_id
AL-000008465,CSE-022,AST-022-2,phishing,critical,2026-08-11T15:26:00+00:00,2026-08-11T15:31:00+00:00,2026-08-11T23:47:00+00:00,benign,False,,
AL-000008466,CSE-022,AST-022-1,phishing,high,2026-08-22T09:20:00+00:00,2026-08-22T09:25:00+00:00,2026-08-22T18:05:00+00:00,benign,False,,
AL-000008467,CSE-022,AST-022-1,malware,low,2026-08-12T01:32:00+00:00,2026-08-12T01:37:00+00:00,2026-08-12T05:32:00+00:00,false_positive,False,,
AL-000008468,CSE-022,AST-022-2,phishing,critical,2026-08-16T12:38:00+00:00,2026-08-16T12:43:00+00:00,2026-08-16T20:20:00+00:00,benign,False,,
AL-000008469,CSE-022,AST-022-1,phishing,high,2026-08-10T01:23:00+00:00,2026-08-10T01:28:00+00:00,2026-08-10T08:35:00+00:00,true_positive,False,,
AL-000008470,CSE-022,AST-022-1,DoS,critical,2026-08-23T02:28:00+00:00,2026-08-23T02:33:00+00:00,2026-08-23T11:39:00+00:00,benign,False,,
AL-000008471,CSE-022,AST-022-2,intrusion,low,2026-08-27T09:33:00+00:00,2026-08-27T09:38:00+00:00,2026-08-27T15:58:00+00:00,false_positive,False,,
AL-000008472,CSE-022,AST-022-1,intrusion,medium,2026-08-17T01:49:00+00:00,2026-08-17T01:54:00+00:00,2026-08-17T08:34:00+00:00,false_positive,False,,
AL-000008473,CSE-022,AST-022-2,intrusion,high,2026-08-24T22:14:00+00:00,2026-08-24T22:19:00+00:00,2026-08-25T06:14:00+00:00,benign,False,,
AL-000008474,CSE-022,AST-022-3,DoS,high,2026-08-01T15:01:00+00:00,2026-08-01T15:06:00+00:00,2026-08-01T23:21:00+00:00,benign,False,,
AL-000008475,CSE-022,AST-022-1,malware,low,2026-08-20T20:44:00+00:00,2026-08-20T20:49:00+00:00,2026-08-21T04:38:00+00:00,true_positive,False,,
AL-000008476,CSE-022,AST-022-1,intrusion,high,2026-08-14T13:49:00+00:00,2026-08-14T13:54:00+00:00,2026-08-14T21:52:00+00:00,benign,False,,
AL-000008477,CSE-022,AST-022-1,intrusion,medium,2026-08-11T04:24:00+00:00,2026-08-11T04:29:00+00:00,2026-08-11T08:44:00+00:00,false_positive,False,,
AL-000008478,CSE-022,AST-022-2,malware,high,2026-08-29T17:08:00+00:00,2026-08-29T17:13:00+00:00,2026-08-30T01:52:00+00:00,true_positive,False,,
AL-000008479,CSE-022,AST-022-3,intrusion,medium,2026-08-25T07:26:00+00:00,2026-08-25T07:31:00+00:00,2026-08-25T13:56:00+00:00,unresolved,False,,
AL-000008480,CSE-022,AST-022-1,phishing,high,2026-08-11T18:37:00+00:00,2026-08-11T18:42:00+00:00,2026-08-12T02:53:00+00:00,false_positive,False,,
AL-000008481,CSE-022,AST-022-2,intrusion,medium,2026-08-04T04:14:00+00:00,2026-08-04T04:19:00+00:00,2026-08-04T11:49:00+00:00,unresolved,False,,
AL-000008482,CSE-022,AST-022-1,DoS,low,2026-08-22T19:22:00+00:00,2026-08-22T19:27:00+00:00,2026-08-23T03:17:00+00:00,true_positive,False,,
AL-000008483,CSE-022,AST-022-2,DoS,high,2026-08-18T16:13:00+00:00,2026-08-18T16:18:00+00:00,2026-08-19T01:03:00+00:00,benign,False,,
AL-000008484,CSE-022,AST-022-1,phishing,low,2026-08-02T09:14:00+00:00,2026-08-02T09:19:00+00:00,2026-08-02T13:54:00+00:00,true_positive,False,,
AL-000008485,CSE-022,AST-022-2,malware,low,2026-08-02T21:52:00+00:00,2026-08-02T21:57:00+00:00,2026-08-03T01:48:00+00:00,unresolved,False,,
AL-000008486,CSE-022,AST-022-2,phishing,low,2026-08-27T15:53:00+00:00,2026-08-27T15:58:00+00:00,2026-08-27T23:32:00+00:00,false_positive,False,,
AL-000008487,CSE-022,AST-022-3,phishing,low,2026-08-20T12:09:00+00:00,2026-08-20T12:14:00+00:00,2026-08-20T15:15:00+00:00,benign,False,,
AL-000008488,CSE-022,AST-022-3,intrusion,medium,2026-08-08T16:59:00+00:00,2026-08-08T17:04:00+00:00,2026-08-08T20:47:00+00:00,true_positive,False,,
AL-000008489,CSE-022,AST-022-3,phishing,low,2026-08-10T13:24:00+00:00,2026-08-10T13:29:00+00:00,2026-08-10T22:20:00+00:00,false_positive,False,,
AL-000008490,CSE-022,AST-022-1,phishing,low,2026-08-12T14:53:00+00:00,2026-08-12T14:58:00+00:00,2026-08-12T23:06:00+00:00,benign,False,,
AL-000008491,CSE-022,AST-022-3,intrusion,low,2026-08-26T01:28:00+00:00,2026-08-26T01:33:00+00:00,2026-08-26T04:14:00+00:00,benign,False,,
AL-000008492,CSE-022,AST-022-1,malware,medium,2026-08-21T09:10:00+00:00,2026-08-21T09:15:00+00:00,2026-08-21T10:42:00+00:00,false_positive,False,,
AL-000008493,CSE-022,AST-022-1,intrusion,low,2026-08-26T22:16:00+00:00,2026-08-26T22:21:00+00:00,2026-08-27T01:51:00+00:00,benign,False,,
AL-000008494,CSE-022,AST-022-3,phishing,medium,2026-08-09T09:20:00+00:00,2026-08-09T09:25:00+00:00,2026-08-09T11:17:00+00:00,benign,False,,
AL-000008495,CSE-022,AST-022-2,malware,low,2026-08-30T00:39:00+00:00,2026-08-30T00:44:00+00:00,2026-08-30T02:13:00+00:00,unresolved,False,,
AL-000008496,CSE-022,AST-022-2,DoS,medium,2026-08-02T02:32:00+00:00,2026-08-02T02:37:00+00:00,2026-08-02T06:18:00+00:00,benign,False,,
AL-000008497,CSE-022,AST-022-2,phishing,critical,2026-08-12T21:03:00+00:00,2026-08-12T21:08:00+00:00,2026-08-13T05:21:00+00:00,benign,False,,
AL-000008498,CSE-022,AST-022-1,phishing,critical,2026-08-22T14:37:00+00:00,2026-08-22T14:42:00+00:00,2026-08-22T23:26:00+00:00,benign,False,,
AL-000008499,CSE-022,AST-022-1,phishing,medium,2026-08-14T06:04:00+00:00,2026-08-14T06:09:00+00:00,2026-08-14T08:59:00+00:00,true_positive,False,,
AL-000008500,CSE-022,AST-022-3,DoS,low,2026-08-01T14:49:00+00:00,2026-08-01T14:54:00+00:00,2026-08-01T16:51:00+00:00,false_positive,False,,
AL-000008501,CSE-022,AST-022-2,intrusion,medium,2026-08-12T04:55:00+00:00,2026-08-12T05:00:00+00:00,2026-08-12T09:31:00+00:00,true_positive,False,,
AL-000008502,CSE-022,AST-022-3,intrusion,low,2026-08-20T02:58:00+00:00,2026-08-20T03:03:00+00:00,2026-08-20T08:34:00+00:00,benign,False,,
AL-000008503,CSE-022,AST-022-3,DoS,low,2026-08-12T12:19:00+00:00,2026-08-12T12:24:00+00:00,2026-08-12T22:10:00+00:00,false_positive,False,,
AL-000008504,CSE-022,AST-022-1,intrusion,medium,2026-08-29T07:09:00+00:00,2026-08-29T07:14:00+00:00,2026-08-29T16:07:00+00:00,true_positive,False,,
AL-000008505,CSE-022,AST-022-2,phishing,low,2026-08-13T15:10:00+00:00,2026-08-13T15:15:00+00:00,2026-08-13T21:27:00+00:00,true_positive,False,,
AL-000008506,CSE-022,AST-022-1,malware,high,2026-08-18T01:08:00+00:00,2026-08-18T01:13:00+00:00,2026-08-18T08:50:00+00:00,unresolved,False,,
AL-000008507,CSE-022,AST-022-3,malware,critical,2026-08-14T21:36:00+00:00,2026-08-14T21:41:00+00:00,2026-08-15T05:36:00+00:00,true_positive,True,2026-08-14T22:06:00+00:00,
AL-000008508,CSE-022,AST-022-1,malware,high,2026-08-17T21:44:00+00:00,2026-08-17T21:49:00+00:00,2026-08-18T05:51:00+00:00,benign,False,,
AL-000008509,CSE-022,AST-022-2,malware,medium,2026-08-05T13:48:00+00:00,2026-08-05T13:53:00+00:00,2026-08-05T18:53:00+00:00,benign,False,,
AL-000008510,CSE-022,AST-022-1,intrusion,low,2026-08-08T15:50:00+00:00,2026-08-08T15:55:00+00:00,2026-08-08T20:48:00+00:00,false_positive,False,,
AL-000008511,CSE-022,AST-022-3,intrusion,medium,2026-08-22T20:05:00+00:00,2026-08-22T20:10:00+00:00,2026-08-23T01:40:00+00:00,false_positive,False,,
AL-000008512,CSE-022,AST-022-3,phishing,low,2026-08-22T21:53:00+00:00,2026-08-22T21:58:00+00:00,2026-08-22T22:56:00+00:00,false_positive,False,,
AL-000008513,CSE-022,AST-022-2,phishing,medium,2026-08-24T21:15:00+00:00,2026-08-24T21:20:00+00:00,2026-08-24T22:55:00+00:00,false_positive,False,,
AL-000008514,CSE-022,AST-022-1,DoS,medium,2026-08-13T17:16:00+00:00,2026-08-13T17:21:00+00:00,2026-08-13T22:39:00+00:00,false_positive,False,,
AL-000008515,CSE-022,AST-022-3,intrusion,medium,2026-08-09T14:12:00+00:00,2026-08-09T14:17:00+00:00,2026-08-09T20:52:00+00:00,false_positive,False,,
AL-000008516,CSE-022,AST-022-2,malware,medium,2026-08-16T02:32:00+00:00,2026-08-16T02:37:00+00:00,2026-08-16T10:34:00+00:00,true_positive,False,,
AL-000008517,CSE-022,AST-022-2,malware,critical,2026-08-15T14:30:00+00:00,2026-08-15T14:35:00+00:00,2026-08-15T22:11:00+00:00,true_positive,True,2026-08-15T15:00:00+00:00,
AL-000008518,CSE-022,AST-022-2,DoS,low,2026-08-26T03:32:00+00:00,2026-08-26T03:37:00+00:00,2026-08-26T08:14:00+00:00,benign,False,,
AL-000008519,CSE-022,AST-022-2,intrusion,medium,2026-08-29T14:31:00+00:00,2026-08-29T14:36:00+00:00,2026-08-29T23:58:00+00:00,false_positive,False,,
AL-000008520,CSE-022,AST-022-2,malware,medium,2026-08-15T07:14:00+00:00,2026-08-15T07:19:00+00:00,2026-08-15T09:23:00+00:00,true_positive,False,,
AL-000008521,CSE-022,AST-022-3,intrusion,high,2026-08-15T19:40:00+00:00,2026-08-15T19:45:00+00:00,2026-08-16T03:54:00+00:00,false_positive,False,,
AL-000008522,CSE-022,AST-022-1,intrusion,medium,2026-08-05T05:59:00+00:00,2026-08-05T06:04:00+00:00,2026-08-05T12:15:00+00:00,false_positive,False,,
AL-000008523,CSE-022,AST-022-3,phishing,medium,2026-08-14T10:34:00+00:00,2026-08-14T10:39:00+00:00,2026-08-14T18:34:00+00:00,false_positive,False,,
AL-000008524,CSE-022,AST-022-3,phishing,low,2026-08-03T18:57:00+00:00,2026-08-03T19:02:00+00:00,2026-08-04T01:18:00+00:00,unresolved,False,,
AL-000008525,CSE-022,AST-022-2,phishing,high,2026-08-14T11:00:00+00:00,2026-08-14T11:05:00+00:00,2026-08-14T18:35:00+00:00,true_positive,False,,
AL-000008526,CSE-022,AST-022-2,malware,low,2026-08-16T18:26:00+00:00,2026-08-16T18:31:00+00:00,2026-08-17T01:20:00+00:00,false_positive,False,,
AL-000008527,CSE-022,AST-022-1,malware,critical,2026-08-29T23:05:00+00:00,2026-08-29T23:10:00+00:00,2026-08-30T06:19:00+00:00,benign,False,,
AL-000008528,CSE-022,AST-022-1,DoS,medium,2026-08-19T20:41:00+00:00,2026-08-19T20:46:00+00:00,2026-08-20T00:06:00+00:00,false_positive,False,,
AL-000008529,CSE-022,AST-022-2,intrusion,medium,2026-08-07T18:05:00+00:00,2026-08-07T18:10:00+00:00,2026-08-08T03:12:00+00:00,true_positive,False,,
AL-000008530,CSE-022,AST-022-2,intrusion,low,2026-08-03T20:23:00+00:00,2026-08-03T20:28:00+00:00,2026-08-04T05:24:00+00:00,false_positive,False,,
AL-000008531,CSE-022,AST-022-2,intrusion,medium,2026-08-20T23:13:00+00:00,2026-08-20T23:18:00+00:00,2026-08-21T07:30:00+00:00,benign,False,,
AL-000008532,CSE-022,AST-022-3,malware,critical,2026-08-28T12:20:00+00:00,2026-08-28T12:25:00+00:00,2026-08-28T19:20:00+00:00,benign,False,,
AL-000008533,CSE-022,AST-022-3,intrusion,high,2026-08-10T10:57:00+00:00,2026-08-10T11:02:00+00:00,2026-08-10T18:56:00+00:00,true_positive,False,,
AL-000008534,CSE-022,AST-022-3,phishing,high,2026-08-23T03:47:00+00:00,2026-08-23T03:52:00+00:00,2026-08-23T11:49:00+00:00,benign,False,,
AL-000008535,CSE-022,AST-022-1,intrusion,medium,2026-08-10T10:31:00+00:00,2026-08-10T10:36:00+00:00,2026-08-10T18:29:00+00:00,benign,False,,
AL-000008536,CSE-022,AST-022-2,intrusion,medium,2026-08-26T13:16:00+00:00,2026-08-26T13:21:00+00:00,2026-08-26T21:47:00+00:00,false_positive,False,,
AL-000008537,CSE-022,AST-022-2,malware,medium,2026-08-08T17:57:00+00:00,2026-08-08T18:02:00+00:00,2026-08-09T02:08:00+00:00,true_positive,False,,
AL-000008538,CSE-022,AST-022-1,phishing,low,2026-08-30T01:39:00+00:00,2026-08-30T01:44:00+00:00,2026-08-30T08:50:00+00:00,true_positive,False,,
AL-000008539,CSE-022,AST-022-1,phishing,low,2026-08-29T20:34:00+00:00,2026-08-29T20:39:00+00:00,2026-08-30T00:28:00+00:00,false_positive,False,,
AL-000008540,CSE-022,AST-022-1,intrusion,low,2026-08-29T09:04:00+00:00,2026-08-29T09:09:00+00:00,2026-08-29T15:28:00+00:00,false_positive,False,,
AL-000008541,CSE-022,AST-022-1,phishing,low,2026-08-08T21:22:00+00:00,2026-08-08T21:27:00+00:00,2026-08-09T02:24:00+00:00,false_positive,False,,
AL-000008542,CSE-022,AST-022-1,malware,critical,2026-08-16T20:38:00+00:00,2026-08-16T20:43:00+00:00,2026-08-17T05:42:00+00:00,false_positive,False,,
AL-000008543,CSE-022,AST-022-1,phishing,medium,2026-08-10T18:04:00+00:00,2026-08-10T18:09:00+00:00,2026-08-10T21:46:00+00:00,false_positive,False,,
AL-000008544,CSE-022,AST-022-2,DoS,low,2026-08-02T01:29:00+00:00,2026-08-02T01:34:00+00:00,2026-08-02T08:53:00+00:00,benign,False,,
AL-000008545,CSE-022,AST-022-3,malware,medium,2026-08-25T15:25:00+00:00,2026-08-25T15:30:00+00:00,2026-08-25T23:39:00+00:00,true_positive,False,,
AL-000008546,CSE-022,AST-022-3,intrusion,low,2026-08-24T23:57:00+00:00,2026-08-25T00:02:00+00:00,2026-08-25T08:21:00+00:00,benign,False,,
AL-000008547,CSE-022,AST-022-2,DoS,high,2026-08-15T21:32:00+00:00,2026-08-15T21:37:00+00:00,2026-08-16T07:08:00+00:00,true_positive,False,,
AL-000008548,CSE-022,AST-022-1,intrusion,low,2026-08-06T00:39:00+00:00,2026-08-06T00:44:00+00:00,2026-08-06T04:58:00+00:00,false_positive,False,,
AL-000008549,CSE-022,AST-022-2,malware,medium,2026-08-10T13:22:00+00:00,2026-08-10T13:27:00+00:00,2026-08-10T22:27:00+00:00,benign,False,,
AL-000008550,CSE-022,AST-022-1,phishing,critical,2026-08-14T18:55:00+00:00,2026-08-14T19:00:00+00:00,2026-08-15T02:23:00+00:00,false_positive,False,,
AL-000008551,CSE-022,AST-022-3,DoS,low,2026-08-24T16:32:00+00:00,2026-08-24T16:37:00+00:00,2026-08-25T02:26:00+00:00,true_positive,False,,
AL-000008552,CSE-022,AST-022-3,malware,medium,2026-08-23T14:36:00+00:00,2026-08-23T14:41:00+00:00,2026-08-23T19:10:00+00:00,true_positive,False,,
AL-000008553,CSE-022,AST-022-3,phishing,low,2026-08-08T01:23:00+00:00,2026-08-08T01:28:00+00:00,2026-08-08T04:21:00+00:00,true_positive,False,,
AL-000008554,CSE-022,AST-022-1,DoS,high,2026-08-05T10:06:00+00:00,2026-08-05T10:11:00+00:00,2026-08-05T17:12:00+00:00,false_positive,False,,
AL-000008555,CSE-022,AST-022-1,DoS,medium,2026-08-29T04:10:00+00:00,2026-08-29T04:15:00+00:00,2026-08-29T10:01:00+00:00,true_positive,False,,
AL-000008556,CSE-022,AST-022-2,DoS,medium,2026-08-10T05:57:00+00:00,2026-08-10T06:02:00+00:00,2026-08-10T10:39:00+00:00,benign,False,,
AL-000008557,CSE-022,AST-022-2,phishing,medium,2026-08-11T09:46:00+00:00,2026-08-11T09:51:00+00:00,2026-08-11T15:56:00+00:00,false_positive,False,,
AL-000008558,CSE-022,AST-022-2,phishing,high,2026-08-23T17:23:00+00:00,2026-08-23T17:28:00+00:00,2026-08-24T01:12:00+00:00,false_positive,False,,
AL-000008559,CSE-022,AST-022-3,DoS,medium,2026-08-26T05:57:00+00:00,2026-08-26T06:02:00+00:00,2026-08-26T14:00:00+00:00,benign,False,,
AL-000008560,CSE-022,AST-022-3,DoS,critical,2026-08-22T18:08:00+00:00,2026-08-22T18:13:00+00:00,2026-08-23T02:16:00+00:00,benign,False,,
AL-000008561,CSE-022,AST-022-2,phishing,critical,2026-08-20T07:17:00+00:00,2026-08-20T07:22:00+00:00,2026-08-20T15:02:00+00:00,false_positive,False,,
AL-000008562,CSE-022,AST-022-1,DoS,low,2026-08-07T00:08:00+00:00,2026-08-07T00:13:00+00:00,2026-08-07T01:47:00+00:00,true_positive,False,,
AL-000008563,CSE-022,AST-022-3,DoS,high,2026-08-12T11:03:00+00:00,2026-08-12T11:08:00+00:00,2026-08-12T18:24:00+00:00,benign,False,,
AL-000008564,CSE-022,AST-022-3,DoS,high,2026-08-07T09:11:00+00:00,2026-08-07T09:16:00+00:00,2026-08-07T16:59:00+00:00,benign,False,,
AL-000008565,CSE-022,AST-022-1,malware,low,2026-08-28T06:39:00+00:00,2026-08-28T06:44:00+00:00,2026-08-28T13:07:00+00:00,true_positive,False,,
AL-000008566,CSE-022,AST-022-3,malware,medium,2026-08-02T11:54:00+00:00,2026-08-02T11:59:00+00:00,2026-08-02T16:26:00+00:00,false_positive,False,,
AL-000008567,CSE-022,AST-022-3,intrusion,low,2026-08-10T05:02:00+00:00,2026-08-10T05:07:00+00:00,2026-08-10T11:58:00+00:00,true_positive,False,,
AL-000008568,CSE-022,AST-022-3,intrusion,critical,2026-08-10T06:37:00+00:00,2026-08-10T06:42:00+00:00,2026-08-10T14:20:00+00:00,benign,False,,
AL-000008569,CSE-022,AST-022-3,malware,low,2026-08-21T12:33:00+00:00,2026-08-21T12:38:00+00:00,2026-08-21T17:36:00+00:00,false_positive,False,,
AL-000008570,CSE-022,AST-022-3,intrusion,critical,2026-08-08T17:25:00+00:00,2026-08-08T17:30:00+00:00,2026-08-09T00:53:00+00:00,benign,False,,
AL-000008571,CSE-022,AST-022-3,malware,low,2026-08-15T14:38:00+00:00,2026-08-15T14:43:00+00:00,2026-08-15T16:11:00+00:00,false_positive,False,,
AL-000008572,CSE-022,AST-022-1,malware,high,2026-08-17T04:11:00+00:00,2026-08-17T04:16:00+00:00,2026-08-17T12:47:00+00:00,false_positive,False,,
AL-000008573,CSE-022,AST-022-2,intrusion,low,2026-08-06T00:09:00+00:00,2026-08-06T00:14:00+00:00,2026-08-06T07:27:00+00:00,benign,False,,
AL-000008574,CSE-022,AST-022-3,malware,high,2026-08-19T10:25:00+00:00,2026-08-19T10:30:00+00:00,2026-08-19T17:25:00+00:00,benign,False,,
AL-000008575,CSE-022,AST-022-2,phishing,low,2026-08-26T01:39:00+00:00,2026-08-26T01:44:00+00:00,2026-08-26T06:06:00+00:00,false_positive,False,,
AL-000008576,CSE-022,AST-022-3,phishing,high,2026-08-01T20:57:00+00:00,2026-08-01T21:02:00+00:00,2026-08-02T04:47:00+00:00,true_positive,False,,
AL-000008577,CSE-022,AST-022-1,DoS,low,2026-08-20T13:24:00+00:00,2026-08-20T13:29:00+00:00,2026-08-20T19:50:00+00:00,benign,False,,
AL-000008578,CSE-022,AST-022-3,intrusion,critical,2026-08-08T03:26:00+00:00,2026-08-08T03:31:00+00:00,2026-08-08T10:26:00+00:00,benign,False,,
AL-000008579,CSE-022,AST-022-1,intrusion,medium,2026-08-03T02:02:00+00:00,2026-08-03T02:07:00+00:00,2026-08-03T04:15:00+00:00,false_positive,False,,
AL-000008580,CSE-022,AST-022-3,DoS,low,2026-08-27T21:17:00+00:00,2026-08-27T21:22:00+00:00,2026-08-27T23:33:00+00:00,unresolved,False,,
AL-000008581,CSE-022,AST-022-2,malware,low,2026-08-03T20:11:00+00:00,2026-08-03T20:16:00+00:00,2026-08-04T03:20:00+00:00,false_positive,False,,
AL-000008582,CSE-022,AST-022-3,malware,medium,2026-08-16T02:46:00+00:00,2026-08-16T02:51:00+00:00,2026-08-16T08:25:00+00:00,benign,False,,
AL-000008583,CSE-022,AST-022-2,DoS,low,2026-08-05T22:35:00+00:00,2026-08-05T22:40:00+00:00,2026-08-06T02:45:00+00:00,benign,False,,
AL-000008584,CSE-022,AST-022-3,DoS,high,2026-08-11T09:32:00+00:00,2026-08-11T09:37:00+00:00,2026-08-11T17:20:00+00:00,true_positive,False,,
AL-000008585,CSE-022,AST-022-1,phishing,medium,2026-08-27T00:42:00+00:00,2026-08-27T00:47:00+00:00,2026-08-27T06:15:00+00:00,benign,False,,
AL-000008586,CSE-022,AST-022-1,intrusion,low,2026-08-11T10:22:00+00:00,2026-08-11T10:27:00+00:00,2026-08-11T17:56:00+00:00,benign,False,,
AL-000008587,CSE-022,AST-022-2,intrusion,medium,2026-08-15T09:16:00+00:00,2026-08-15T09:21:00+00:00,2026-08-15T15:45:00+00:00,true_positive,False,,
AL-000008588,CSE-022,AST-022-2,DoS,medium,2026-08-20T14:57:00+00:00,2026-08-20T15:02:00+00:00,2026-08-20T20:04:00+00:00,true_positive,False,,
AL-000008589,CSE-022,AST-022-1,phishing,medium,2026-08-09T23:21:00+00:00,2026-08-09T23:26:00+00:00,2026-08-10T03:21:00+00:00,benign,False,,
AL-000008590,CSE-022,AST-022-3,malware,low,2026-08-19T15:52:00+00:00,2026-08-19T15:57:00+00:00,2026-08-19T20:16:00+00:00,true_positive,False,,
AL-000008591,CSE-022,AST-022-2,malware,medium,2026-08-26T18:13:00+00:00,2026-08-26T18:18:00+00:00,2026-08-26T21:24:00+00:00,false_positive,False,,
AL-000008592,CSE-022,AST-022-3,phishing,low,2026-08-30T06:54:00+00:00,2026-08-30T06:59:00+00:00,2026-08-30T14:02:00+00:00,benign,False,,
AL-000008593,CSE-022,AST-022-1,intrusion,low,2026-08-20T15:25:00+00:00,2026-08-20T15:30:00+00:00,2026-08-20T21:43:00+00:00,false_positive,False,,
AL-000008594,CSE-022,AST-022-2,DoS,low,2026-08-09T11:17:00+00:00,2026-08-09T11:22:00+00:00,2026-08-09T20:50:00+00:00,false_positive,False,,
AL-000008595,CSE-022,AST-022-1,intrusion,medium,2026-08-21T00:29:00+00:00,2026-08-21T00:34:00+00:00,2026-08-21T06:23:00+00:00,benign,False,,
AL-000008596,CSE-022,AST-022-1,DoS,critical,2026-08-16T05:09:00+00:00,2026-08-16T05:14:00+00:00,2026-08-16T13:24:00+00:00,benign,False,,
AL-000008597,CSE-022,AST-022-2,phishing,low,2026-08-26T10:51:00+00:00,2026-08-26T10:56:00+00:00,2026-08-26T12:09:00+00:00,benign,False,,
AL-000008598,CSE-022,AST-022-1,DoS,low,2026-08-29T10:18:00+00:00,2026-08-29T10:23:00+00:00,2026-08-29T18:00:00+00:00,true_positive,False,,
AL-000008599,CSE-022,AST-022-1,malware,high,2026-08-27T19:35:00+00:00,2026-08-27T19:40:00+00:00,2026-08-28T03:10:00+00:00,false_positive,False,,
AL-000008600,CSE-022,AST-022-2,DoS,medium,2026-08-02T14:55:00+00:00,2026-08-02T15:00:00+00:00,2026-08-02T16:18:00+00:00,false_positive,False,,
AL-000008601,CSE-022,AST-022-3,intrusion,medium,2026-08-11T04:00:00+00:00,2026-08-11T04:05:00+00:00,2026-08-11T06:59:00+00:00,benign,False,,
AL-000008602,CSE-022,AST-022-3,DoS,high,2026-08-24T16:19:00+00:00,2026-08-24T16:24:00+00:00,2026-08-25T00:08:00+00:00,benign,False,,
AL-000008603,CSE-022,AST-022-3,DoS,low,2026-08-19T22:44:00+00:00,2026-08-19T22:49:00+00:00,2026-08-20T01:41:00+00:00,benign,False,,
AL-000008604,CSE-022,AST-022-3,malware,medium,2026-08-28T10:35:00+00:00,2026-08-28T10:40:00+00:00,2026-08-28T17:22:00+00:00,benign,False,,
AL-000008605,CSE-022,AST-022-2,phishing,medium,2026-08-15T00:24:00+00:00,2026-08-15T00:29:00+00:00,2026-08-15T08:17:00+00:00,benign,False,,
AL-000008606,CSE-022,AST-022-2,intrusion,low,2026-08-28T12:06:00+00:00,2026-08-28T12:11:00+00:00,2026-08-28T14:25:00+00:00,benign,False,,
AL-000008607,CSE-022,AST-022-2,phishing,medium,2026-08-08T23:02:00+00:00,2026-08-08T23:07:00+00:00,2026-08-09T08:41:00+00:00,false_positive,False,,
AL-000008608,CSE-022,AST-022-1,DoS,high,2026-08-06T07:03:00+00:00,2026-08-06T07:08:00+00:00,2026-08-06T14:53:00+00:00,benign,False,,
AL-000008609,CSE-022,AST-022-3,intrusion,medium,2026-08-24T05:36:00+00:00,2026-08-24T05:41:00+00:00,2026-08-24T08:25:00+00:00,false_positive,False,,
AL-000008610,CSE-022,AST-022-1,intrusion,low,2026-08-13T15:33:00+00:00,2026-08-13T15:38:00+00:00,2026-08-14T00:11:00+00:00,true_positive,False,,
AL-000008611,CSE-022,AST-022-2,malware,medium,2026-08-06T14:11:00+00:00,2026-08-06T14:16:00+00:00,2026-08-06T16:28:00+00:00,true_positive,False,,
AL-000008612,CSE-022,AST-022-2,malware,medium,2026-08-02T02:26:00+00:00,2026-08-02T02:31:00+00:00,2026-08-02T07:29:00+00:00,benign,False,,
AL-000008613,CSE-022,AST-022-2,DoS,low,2026-08-09T08:09:00+00:00,2026-08-09T08:14:00+00:00,2026-08-09T17:53:00+00:00,benign,False,,
AL-000008614,CSE-022,AST-022-2,DoS,medium,2026-08-18T17:21:00+00:00,2026-08-18T17:26:00+00:00,2026-08-19T02:18:00+00:00,false_positive,False,,
AL-000008615,CSE-022,AST-022-2,intrusion,high,2026-08-13T17:46:00+00:00,2026-08-13T17:51:00+00:00,2026-08-14T01:56:00+00:00,benign,False,,
AL-000008616,CSE-022,AST-022-2,malware,high,2026-08-03T13:01:00+00:00,2026-08-03T13:06:00+00:00,2026-08-03T20:26:00+00:00,false_positive,False,,
AL-000008617,CSE-022,AST-022-3,intrusion,medium,2026-08-15T11:52:00+00:00,2026-08-15T11:57:00+00:00,2026-08-15T18:46:00+00:00,false_positive,False,,
AL-000008618,CSE-022,AST-022-2,DoS,low,2026-08-17T06:49:00+00:00,2026-08-17T06:54:00+00:00,2026-08-17T13:26:00+00:00,benign,False,,
AL-000008619,CSE-022,AST-022-1,intrusion,high,2026-08-01T18:52:00+00:00,2026-08-01T18:57:00+00:00,2026-08-02T03:00:00+00:00,false_positive,False,,
AL-000008620,CSE-022,AST-022-1,intrusion,low,2026-08-03T13:15:00+00:00,2026-08-03T13:20:00+00:00,2026-08-03T22:22:00+00:00,unresolved,False,,
AL-000008621,CSE-022,AST-022-2,phishing,low,2026-08-25T21:27:00+00:00,2026-08-25T21:32:00+00:00,2026-08-26T07:01:00+00:00,true_positive,False,,
AL-000008622,CSE-022,AST-022-3,phishing,high,2026-08-25T01:06:00+00:00,2026-08-25T01:11:00+00:00,2026-08-25T09:04:00+00:00,false_positive,False,,
AL-000008623,CSE-022,AST-022-3,DoS,medium,2026-08-25T01:01:00+00:00,2026-08-25T01:06:00+00:00,2026-08-25T04:56:00+00:00,unresolved,False,,
AL-000008624,CSE-022,AST-022-3,phishing,medium,2026-08-18T06:25:00+00:00,2026-08-18T06:30:00+00:00,2026-08-18T12:24:00+00:00,benign,False,,
AL-000008625,CSE-022,AST-022-2,DoS,medium,2026-08-20T11:50:00+00:00,2026-08-20T11:55:00+00:00,2026-08-20T15:53:00+00:00,true_positive,False,,
AL-000008626,CSE-022,AST-022-3,DoS,medium,2026-08-19T12:30:00+00:00,2026-08-19T12:35:00+00:00,2026-08-19T19:22:00+00:00,false_positive,False,,
